NAME,submitter_id,methilation
CNTNAP2,TCGA-DY-A1DF,0.422355982
AKAP9,TCGA-DY-A1DF,0.040651343
APC,TCGA-DY-A1DF,0.453921492
BRAF,TCGA-DY-A1DF,0.029129084
KRAS,TCGA-DY-A1DF,0.036333483
ARID1A,TCGA-DY-A1DF,0.040411181
PREX2,TCGA-DY-A1DF,0.576939408
MYH11,TCGA-DY-A1DF,0.277262793
CARD11,TCGA-DY-A1DF,0.540940393
KRAS,TCGA-DY-A1DF,0.033750772
BCORL1,TCGA-DY-A1DF,0.489927988
DCC,TCGA-DY-A1DF,0.113562908
DCC,TCGA-DY-A1DF,0.49003553
BIRC6,TCGA-DY-A1DF,0.014829409
FAM123B,TCGA-DY-A1DF,0.486209604
FAT1,TCGA-DY-A1DF,0.035320549
PIK3CA,TCGA-DY-A1DF,0.055716756
TCF7L2,TCGA-DY-A1DF,0.213770363
BCL9L,TCGA-DY-A1DF,0.071075631
APC,TCGA-DY-A1DF,0.487589218
TNC,TCGA-DY-A1DF,0.071813534
ERBB4,TCGA-DY-A1DF,0.028900592
ROS1,TCGA-DY-A1DF,0.573097214
RNF213,TCGA-DY-A1DF,0.06629741
APC,TCGA-DY-A1DF,0.483805791
DCC,TCGA-DY-A1DF,0.953780288
BCL9,TCGA-DY-A1DF,0.03372194
PIK3CA,TCGA-DY-A1DF,0.038347872
ACVR2A,TCGA-DY-A1DF,0.066770018
TRRAP,TCGA-DY-A1DF,0.07489345
BRAF,TCGA-DY-A1DF,0.016703196
DCC,TCGA-DY-A1DF,0.484037887
BCORL1,TCGA-DY-A1DF,0.290870608
PTPN13,TCGA-DY-A1DF,0.033713524
CTNNA2,TCGA-DY-A1DF,0.12991063
AKAP9,TCGA-DY-A1DF,0.038539501
DCC,TCGA-DY-A1DF,0.120166199
APC,TCGA-DY-A1DF,0.345172075
RNF43,TCGA-DY-A1DF,0.071083657
GRIN2A,TCGA-DY-A1DF,0.051499683
DCC,TCGA-DY-A1DF,0.754834042
DCC,TCGA-DY-A1DF,0.736344904
MLL4,TCGA-DY-A1DF,0.027569497
SMAD4,TCGA-DY-A1DF,0.055171557
CARD11,TCGA-DY-A1DF,0.146984311
ANK1,TCGA-DY-A1DF,0.523192317
BRCA2,TCGA-DY-A1DF,0.070502157
ANK1,TCGA-DY-A1DG,0.152244825
DCC,TCGA-DY-A1DG,0.926084371
KRAS,TCGA-DY-A1DG,0.043199252
CDH10,TCGA-DY-A1DG,0.89039607
APC,TCGA-DY-A1DG,0.507973089
GRIN2A,TCGA-DY-A1DG,0.399045915
DCC,TCGA-DY-A1DG,0.912502528
ATRX,TCGA-DY-A1DG,0.039070642
LRP1B,TCGA-DY-A1DG,0.832928854
KRAS,TCGA-DY-A1DG,0.071437264
FAT1,TCGA-DY-A1DG,0.028144188
BRAF,TCGA-DY-A1DG,0.113591805
FBXW7,TCGA-DY-A1DG,0.058944905
TRRAP,TCGA-DY-A1DG,0.10095831
MLL3,TCGA-DY-A1DG,0.258511302
DCC,TCGA-DY-A1DG,0.782974874
PTPRT,TCGA-DY-A1DG,0.851651833
RNF43,TCGA-DY-A1DG,0.021026126
FBXW7,TCGA-DY-A1DG,0.074962548
DCC,TCGA-DY-A1DG,0.661223318
ZFHX3,TCGA-DY-A1DG,0.072713852
CSMD3,TCGA-DY-A1DG,0.243584865
ERBB4,TCGA-DY-A1DG,0.345199069
CNTNAP2,TCGA-DY-A1DG,0.584455933
FAM123B,TCGA-DY-A1DG,0.034192712
KRAS,TCGA-DY-A1DG,0.019664565
TNC,TCGA-DY-A1DG,0.176416475
ZFHX3,TCGA-DY-A1DG,0.058200413
RNF213,TCGA-DY-A1DG,0.048218464
BRAF,TCGA-DY-A1DG,0.025213078
SMAD4,TCGA-DY-A1DG,0.035030878
KRAS,TCGA-DY-A1DG,0.01459593
BRAF,TCGA-DY-A1DG,0.053674187
BCL9L,TCGA-DY-A1DG,0.102476061
ARID1A,TCGA-DY-A1DG,0.069624252
PTPN13,TCGA-DY-A1DG,0.031326029
BRCA2,TCGA-DY-A1DG,0.959718447
PTPRT,TCGA-DY-A1DG,0.593147111
PREX2,TCGA-DY-A1DG,0.64627349
BRAF,TCGA-DY-A1DG,0.023507845
TCF7L2,TCGA-DY-A1DG,0.047624612
ACVR2A,TCGA-DY-A1DG,0.055578711
APC,TCGA-DY-A1DG,0.426106816
MYH11,TCGA-DY-A1DG,0.048487656
CDH4,TCGA-DY-A1DG,0.850258039
BIRC6,TCGA-DY-A1DG,0.03605372
CNTNAP2,TCGA-DY-A1DG,0.921463221
AKAP9,TCGA-DY-A1DG,0.052258971
APC,TCGA-DY-A1DG,0.567004544
BRAF,TCGA-DY-A1DG,0.030333903
KRAS,TCGA-DY-A1DG,0.05731167
ARID1A,TCGA-DY-A1DG,0.049408558
PREX2,TCGA-DY-A1DG,0.920703633
MYH11,TCGA-DY-A1DG,0.029266
CARD11,TCGA-DY-A1DG,0.751905775
KRAS,TCGA-DY-A1DG,0.031390382
BCORL1,TCGA-DY-A1DG,0.049761212
DCC,TCGA-DY-A1DG,0.784768152
DCC,TCGA-DY-A1DG,0.423146895
BIRC6,TCGA-DY-A1DG,0.018025137
FAM123B,TCGA-DY-A1DG,0.036314498
FAT1,TCGA-DY-A1DG,0.030253125
PIK3CA,TCGA-DY-A1DG,0.053658059
TCF7L2,TCGA-DY-A1DG,0.168359987
BCL9L,TCGA-DY-A1DG,0.061385094
APC,TCGA-DY-A1DG,0.571496286
TNC,TCGA-DY-A1DG,0.371736514
ERBB4,TCGA-DY-A1DG,0.014947461
ROS1,TCGA-DY-A1DG,0.097681828
RNF213,TCGA-DY-A1DG,0.293093091
APC,TCGA-DY-A1DG,0.567937824
DCC,TCGA-DY-A1DG,0.906818129
BCL9,TCGA-DY-A1DG,0.045648271
PIK3CA,TCGA-DY-A1DG,0.036205518
ACVR2A,TCGA-DY-A1DG,0.053046585
TRRAP,TCGA-DY-A1DG,0.102967521
BRAF,TCGA-DY-A1DG,0.026057329
DCC,TCGA-DY-A1DG,0.876123605
BCORL1,TCGA-DY-A1DG,0.028041593
PTPN13,TCGA-DY-A1DG,0.044715148
CTNNA2,TCGA-DY-A1DG,0.612278309
AKAP9,TCGA-DY-A1DG,0.037482162
DCC,TCGA-DY-A1DG,0.637514167
APC,TCGA-DY-A1DG,0.399671224
RNF43,TCGA-DY-A1DG,0.055788839
GRIN2A,TCGA-DY-A1DG,0.655551503
DCC,TCGA-DY-A1DG,0.701814159
DCC,TCGA-DY-A1DG,0.756864445
MLL4,TCGA-DY-A1DG,0.032689069
SMAD4,TCGA-DY-A1DG,0.045055479
CARD11,TCGA-DY-A1DG,0.049500905
ANK1,TCGA-DY-A1DG,0.196471399
BRCA2,TCGA-DY-A1DG,0.040114857
ANK1,TCGA-DY-A1H8,0.200950658
DCC,TCGA-DY-A1H8,0.883375485
KRAS,TCGA-DY-A1H8,0.046603293
CDH10,TCGA-DY-A1H8,0.812423055
APC,TCGA-DY-A1H8,0.28099615
GRIN2A,TCGA-DY-A1H8,0.618224865
DCC,TCGA-DY-A1H8,0.88130326
ATRX,TCGA-DY-A1H8,0.447279781
LRP1B,TCGA-DY-A1H8,0.468839072
KRAS,TCGA-DY-A1H8,0.073636999
FAT1,TCGA-DY-A1H8,0.037151893
BRAF,TCGA-DY-A1H8,0.075149893
FBXW7,TCGA-DY-A1H8,0.034946778
TRRAP,TCGA-DY-A1H8,0.098786689
MLL3,TCGA-DY-A1H8,0.250231033
DCC,TCGA-DY-A1H8,0.781417672
PTPRT,TCGA-DY-A1H8,0.399052722
RNF43,TCGA-DY-A1H8,0.02909577
FBXW7,TCGA-DY-A1H8,0.041821325
DCC,TCGA-DY-A1H8,0.889813697
ZFHX3,TCGA-DY-A1H8,0.066887035
CSMD3,TCGA-DY-A1H8,0.574834306
ERBB4,TCGA-DY-A1H8,0.061883531
CNTNAP2,TCGA-DY-A1H8,0.035974905
FAM123B,TCGA-DY-A1H8,0.467221312
KRAS,TCGA-DY-A1H8,0.010306203
TNC,TCGA-DY-A1H8,0.055747377
ZFHX3,TCGA-DY-A1H8,0.033020013
RNF213,TCGA-DY-A1H8,0.04325284
BRAF,TCGA-DY-A1H8,0.027700997
SMAD4,TCGA-DY-A1H8,0.053525794
KRAS,TCGA-DY-A1H8,0.009728902
BRAF,TCGA-DY-A1H8,0.028784239
BCL9L,TCGA-DY-A1H8,0.083538596
ARID1A,TCGA-DY-A1H8,0.064141851
PTPN13,TCGA-DY-A1H8,0.036892351
BRCA2,TCGA-DY-A1H8,0.943945502
PTPRT,TCGA-DY-A1H8,0.801199285
PREX2,TCGA-DY-A1H8,0.539677416
BRAF,TCGA-DY-A1H8,0.021329172
TCF7L2,TCGA-DY-A1H8,0.039893367
ACVR2A,TCGA-DY-A1H8,0.046747838
APC,TCGA-DY-A1H8,0.029626224
MYH11,TCGA-DY-A1H8,0.04135098
CDH4,TCGA-DY-A1H8,0.827239665
BIRC6,TCGA-DY-A1H8,0.030117535
CNTNAP2,TCGA-DY-A1H8,0.561826001
AKAP9,TCGA-DY-A1H8,0.046332618
APC,TCGA-DY-A1H8,0.040077121
BRAF,TCGA-DY-A1H8,0.024574248
KRAS,TCGA-DY-A1H8,0.032521825
ARID1A,TCGA-DY-A1H8,0.035632957
PREX2,TCGA-DY-A1H8,0.917704855
MYH11,TCGA-DY-A1H8,0.152109162
CARD11,TCGA-DY-A1H8,0.899965773
KRAS,TCGA-DY-A1H8,0.030280731
BCORL1,TCGA-DY-A1H8,0.506204377
DCC,TCGA-DY-A1H8,0.585697891
DCC,TCGA-DY-A1H8,0.793991917
BIRC6,TCGA-DY-A1H8,0.022721447
FAM123B,TCGA-DY-A1H8,0.4923793
FAT1,TCGA-DY-A1H8,0.031048477
PIK3CA,TCGA-DY-A1H8,0.052049616
TCF7L2,TCGA-DY-A1H8,0.22267189
BCL9L,TCGA-DY-A1H8,0.080487547
APC,TCGA-DY-A1H8,0.058424854
TNC,TCGA-DY-A1H8,0.069755813
ERBB4,TCGA-DY-A1H8,0.020027923
ROS1,TCGA-DY-A1H8,0.139039569
RNF213,TCGA-DY-A1H8,0.290072154
APC,TCGA-DY-A1H8,0.048041709
DCC,TCGA-DY-A1H8,0.900717678
BCL9,TCGA-DY-A1H8,0.034994351
PIK3CA,TCGA-DY-A1H8,0.031337594
ACVR2A,TCGA-DY-A1H8,0.061584065
TRRAP,TCGA-DY-A1H8,0.167651615
BRAF,TCGA-DY-A1H8,0.020492144
DCC,TCGA-DY-A1H8,0.879551592
BCORL1,TCGA-DY-A1H8,0.419838854
PTPN13,TCGA-DY-A1H8,0.031775172
CTNNA2,TCGA-DY-A1H8,0.054880221
AKAP9,TCGA-DY-A1H8,0.021983804
DCC,TCGA-DY-A1H8,0.735212696
APC,TCGA-DY-A1H8,0.075749892
RNF43,TCGA-DY-A1H8,0.172894469
GRIN2A,TCGA-DY-A1H8,0.179435894
DCC,TCGA-DY-A1H8,0.701525964
DCC,TCGA-DY-A1H8,0.67481523
MLL4,TCGA-DY-A1H8,0.029538802
SMAD4,TCGA-DY-A1H8,0.057467471
CARD11,TCGA-DY-A1H8,0.626947383
ANK1,TCGA-DY-A1H8,0.286972452
BRCA2,TCGA-DY-A1H8,0.034935328
ANK1,TCGA-EF-5830,0.229104343
DCC,TCGA-EF-5830,0.73176751
KRAS,TCGA-EF-5830,0.048020323
CDH10,TCGA-EF-5830,0.572046233
APC,TCGA-EF-5830,0.589226267
GRIN2A,TCGA-EF-5830,0.140875134
DCC,TCGA-EF-5830,0.837478583
ATRX,TCGA-EF-5830,0.046982536
LRP1B,TCGA-EF-5830,0.077851014
KRAS,TCGA-EF-5830,0.069797468
FAT1,TCGA-EF-5830,0.029693886
BRAF,TCGA-EF-5830,0.235341786
FBXW7,TCGA-EF-5830,0.033502397
TRRAP,TCGA-EF-5830,0.113093903
MLL3,TCGA-EF-5830,0.273299897
DCC,TCGA-EF-5830,0.567449911
PTPRT,TCGA-EF-5830,0.79081536
RNF43,TCGA-EF-5830,0.036598742
FBXW7,TCGA-EF-5830,0.07674492
DCC,TCGA-EF-5830,0.169191419
ZFHX3,TCGA-EF-5830,0.06576625
CSMD3,TCGA-EF-5830,0.402994145
ERBB4,TCGA-EF-5830,0.52555677
CNTNAP2,TCGA-EF-5830,0.512010004
FAM123B,TCGA-EF-5830,0.039814748
KRAS,TCGA-EF-5830,0.013041354
TNC,TCGA-EF-5830,0.08308458
ZFHX3,TCGA-EF-5830,0.061727438
RNF213,TCGA-EF-5830,0.048784831
BRAF,TCGA-EF-5830,0.02014461
SMAD4,TCGA-EF-5830,0.051630252
KRAS,TCGA-EF-5830,0.01153843
BRAF,TCGA-EF-5830,0.052131206
BCL9L,TCGA-EF-5830,0.131431415
ARID1A,TCGA-EF-5830,0.06072486
PTPN13,TCGA-EF-5830,0.060664581
BRCA2,TCGA-EF-5830,0.896089207
PTPRT,TCGA-EF-5830,0.767109097
PREX2,TCGA-EF-5830,0.437826564
BRAF,TCGA-EF-5830,0.023198092
TCF7L2,TCGA-EF-5830,0.054932437
ACVR2A,TCGA-EF-5830,0.07828742
APC,TCGA-EF-5830,0.037236702
MYH11,TCGA-EF-5830,
CDH4,TCGA-EF-5830,0.46600908
BIRC6,TCGA-EF-5830,0.03246796
CNTNAP2,TCGA-EF-5830,0.735151859
AKAP9,TCGA-EF-5830,0.064473374
APC,TCGA-EF-5830,0.038565956
BRAF,TCGA-EF-5830,0.027214808
KRAS,TCGA-EF-5830,0.072498455
ARID1A,TCGA-EF-5830,0.054753228
PREX2,TCGA-EF-5830,0.196773978
MYH11,TCGA-EF-5830,0.131919445
CARD11,TCGA-EF-5830,0.666605244
KRAS,TCGA-EF-5830,0.024433978
BCORL1,TCGA-EF-5830,0.051813993
DCC,TCGA-EF-5830,0.414254884
DCC,TCGA-EF-5830,0.188498072
BIRC6,TCGA-EF-5830,0.023958037
FAM123B,TCGA-EF-5830,0.037478176
FAT1,TCGA-EF-5830,0.049054457
PIK3CA,TCGA-EF-5830,0.063692302
TCF7L2,TCGA-EF-5830,0.448563922
BCL9L,TCGA-EF-5830,0.149064436
APC,TCGA-EF-5830,0.073427432
TNC,TCGA-EF-5830,0.092741045
ERBB4,TCGA-EF-5830,0.016271139
ROS1,TCGA-EF-5830,0.314729114
RNF213,TCGA-EF-5830,0.27673316
APC,TCGA-EF-5830,0.067533863
DCC,TCGA-EF-5830,0.869927169
BCL9,TCGA-EF-5830,0.060136691
PIK3CA,TCGA-EF-5830,0.064655822
ACVR2A,TCGA-EF-5830,0.101568302
TRRAP,TCGA-EF-5830,0.126541189
BRAF,TCGA-EF-5830,0.022180819
DCC,TCGA-EF-5830,0.201526576
BCORL1,TCGA-EF-5830,0.032668929
PTPN13,TCGA-EF-5830,0.036313234
CTNNA2,TCGA-EF-5830,0.028677829
AKAP9,TCGA-EF-5830,0.043405466
DCC,TCGA-EF-5830,0.193774427
APC,TCGA-EF-5830,0.106605972
RNF43,TCGA-EF-5830,0.17516117
GRIN2A,TCGA-EF-5830,0.144449028
DCC,TCGA-EF-5830,0.597964298
DCC,TCGA-EF-5830,0.695968613
MLL4,TCGA-EF-5830,0.032047167
SMAD4,TCGA-EF-5830,0.068568415
CARD11,TCGA-EF-5830,0.554979997
ANK1,TCGA-EF-5830,0.391259485
BRCA2,TCGA-EF-5830,0.040050978
ANK1,TCGA-EF-5831,0.722435632
DCC,TCGA-EF-5831,0.584344028
KRAS,TCGA-EF-5831,0.037691664
CDH10,TCGA-EF-5831,0.7884279
APC,TCGA-EF-5831,0.652477171
GRIN2A,TCGA-EF-5831,0.618011884
DCC,TCGA-EF-5831,0.716009313
ATRX,TCGA-EF-5831,0.048950008
LRP1B,TCGA-EF-5831,0.602460965
KRAS,TCGA-EF-5831,0.074749565
FAT1,TCGA-EF-5831,0.072171693
BRAF,TCGA-EF-5831,0.253787127
FBXW7,TCGA-EF-5831,0.037814249
TRRAP,TCGA-EF-5831,0.135855168
MLL3,TCGA-EF-5831,0.174145773
DCC,TCGA-EF-5831,0.639453116
PTPRT,TCGA-EF-5831,0.552687876
RNF43,TCGA-EF-5831,0.042054158
FBXW7,TCGA-EF-5831,0.07538555
DCC,TCGA-EF-5831,0.814948098
ZFHX3,TCGA-EF-5831,0.058668627
CSMD3,TCGA-EF-5831,0.601792912
ERBB4,TCGA-EF-5831,0.517076991
CNTNAP2,TCGA-EF-5831,0.714836431
FAM123B,TCGA-EF-5831,0.033550135
KRAS,TCGA-EF-5831,0.013369946
TNC,TCGA-EF-5831,0.260861438
ZFHX3,TCGA-EF-5831,0.058184533
RNF213,TCGA-EF-5831,0.05339438
BRAF,TCGA-EF-5831,0.016089429
SMAD4,TCGA-EF-5831,0.046669586
KRAS,TCGA-EF-5831,0.011994204
BRAF,TCGA-EF-5831,0.058163725
BCL9L,TCGA-EF-5831,0.451949487
ARID1A,TCGA-EF-5831,0.052169335
PTPN13,TCGA-EF-5831,0.063937195
BRCA2,TCGA-EF-5831,0.934699151
PTPRT,TCGA-EF-5831,0.717422235
PREX2,TCGA-EF-5831,0.725698673
BRAF,TCGA-EF-5831,0.033229328
TCF7L2,TCGA-EF-5831,0.049729916
ACVR2A,TCGA-EF-5831,0.064652747
APC,TCGA-EF-5831,0.04247352
MYH11,TCGA-EF-5831,0.090601871
CDH4,TCGA-EF-5831,0.908175753
BIRC6,TCGA-EF-5831,0.031661013
CNTNAP2,TCGA-EF-5831,0.711832254
AKAP9,TCGA-EF-5831,0.07594839
APC,TCGA-EF-5831,0.038934277
BRAF,TCGA-EF-5831,0.028844187
KRAS,TCGA-EF-5831,0.09851309
ARID1A,TCGA-EF-5831,0.065644115
PREX2,TCGA-EF-5831,0.697256781
MYH11,TCGA-EF-5831,0.575603926
CARD11,TCGA-EF-5831,0.8794086
KRAS,TCGA-EF-5831,0.036491848
BCORL1,TCGA-EF-5831,0.028528251
DCC,TCGA-EF-5831,0.561714217
DCC,TCGA-EF-5831,0.613205972
BIRC6,TCGA-EF-5831,0.023873975
FAM123B,TCGA-EF-5831,0.041559245
FAT1,TCGA-EF-5831,0.079850723
PIK3CA,TCGA-EF-5831,0.081250473
TCF7L2,TCGA-EF-5831,0.447880795
BCL9L,TCGA-EF-5831,0.81945184
APC,TCGA-EF-5831,0.094566726
TNC,TCGA-EF-5831,0.139827063
ERBB4,TCGA-EF-5831,0.0115487
ROS1,TCGA-EF-5831,0.351897317
RNF213,TCGA-EF-5831,0.152183744
APC,TCGA-EF-5831,0.079883537
DCC,TCGA-EF-5831,0.863658606
BCL9,TCGA-EF-5831,0.050033055
PIK3CA,TCGA-EF-5831,0.061920806
ACVR2A,TCGA-EF-5831,0.064916523
TRRAP,TCGA-EF-5831,0.135835228
BRAF,TCGA-EF-5831,0.022494709
DCC,TCGA-EF-5831,0.711774823
BCORL1,TCGA-EF-5831,0.022820916
PTPN13,TCGA-EF-5831,0.040897101
CTNNA2,TCGA-EF-5831,0.187298744
AKAP9,TCGA-EF-5831,0.032972121
DCC,TCGA-EF-5831,0.279645071
APC,TCGA-EF-5831,0.091556235
RNF43,TCGA-EF-5831,0.348342107
GRIN2A,TCGA-EF-5831,0.640640625
DCC,TCGA-EF-5831,0.517485794
DCC,TCGA-EF-5831,0.563429238
MLL4,TCGA-EF-5831,0.038462051
SMAD4,TCGA-EF-5831,0.052128769
CARD11,TCGA-EF-5831,0.654272503
ANK1,TCGA-EF-5831,0.282466502
BRCA2,TCGA-EF-5831,0.046982318
ANK1,TCGA-EI-6506,0.493334799
DCC,TCGA-EI-6506,0.507594134
KRAS,TCGA-EI-6506,0.033372488
CDH10,TCGA-EI-6506,0.689704678
APC,TCGA-EI-6506,0.470034531
GRIN2A,TCGA-EI-6506,0.35779815
DCC,TCGA-EI-6506,0.465602804
ATRX,TCGA-EI-6506,0.442304104
LRP1B,TCGA-EI-6506,0.053453265
KRAS,TCGA-EI-6506,0.068489654
FAT1,TCGA-EI-6506,0.098532245
BRAF,TCGA-EI-6506,0.164334678
FBXW7,TCGA-EI-6506,0.031424769
TRRAP,TCGA-EI-6506,0.107552303
MLL3,TCGA-EI-6506,0.157362549
DCC,TCGA-EI-6506,0.400832021
PTPRT,TCGA-EI-6506,0.427387454
RNF43,TCGA-EI-6506,0.026750167
FBXW7,TCGA-EI-6506,0.079318246
DCC,TCGA-EI-6506,0.548660948
ZFHX3,TCGA-EI-6506,0.082352048
CSMD3,TCGA-EI-6506,0.495643412
ERBB4,TCGA-EI-6506,0.358942161
CNTNAP2,TCGA-EI-6506,0.197433513
FAM123B,TCGA-EI-6506,0.481574253
KRAS,TCGA-EI-6506,0.011276583
TNC,TCGA-EI-6506,0.046275312
ZFHX3,TCGA-EI-6506,0.039628493
RNF213,TCGA-EI-6506,0.058249199
BRAF,TCGA-EI-6506,0.020152355
SMAD4,TCGA-EI-6506,0.044463559
KRAS,TCGA-EI-6506,0.00954411
BRAF,TCGA-EI-6506,0.037245117
BCL9L,TCGA-EI-6506,0.115512784
ARID1A,TCGA-EI-6506,0.041651888
PTPN13,TCGA-EI-6506,0.119969354
BRCA2,TCGA-EI-6506,0.883187898
PTPRT,TCGA-EI-6506,0.516372691
PREX2,TCGA-EI-6506,0.435554103
BRAF,TCGA-EI-6506,0.02025487
TCF7L2,TCGA-EI-6506,0.036791043
ACVR2A,TCGA-EI-6506,0.056176036
APC,TCGA-EI-6506,0.028254532
MYH11,TCGA-EI-6506,0.032085268
CDH4,TCGA-EI-6506,0.89288483
BIRC6,TCGA-EI-6506,0.020023942
CNTNAP2,TCGA-EI-6506,0.513503121
AKAP9,TCGA-EI-6506,0.059972242
APC,TCGA-EI-6506,0.034612519
BRAF,TCGA-EI-6506,0.029839531
KRAS,TCGA-EI-6506,0.042149386
ARID1A,TCGA-EI-6506,0.028703585
PREX2,TCGA-EI-6506,0.493721584
MYH11,TCGA-EI-6506,0.332461111
CARD11,TCGA-EI-6506,0.785239765
KRAS,TCGA-EI-6506,0.03502472
BCORL1,TCGA-EI-6506,0.455672603
DCC,TCGA-EI-6506,0.063934953
DCC,TCGA-EI-6506,0.444314746
BIRC6,TCGA-EI-6506,0.013672208
FAM123B,TCGA-EI-6506,0.466874085
FAT1,TCGA-EI-6506,0.073605666
PIK3CA,TCGA-EI-6506,0.049840818
TCF7L2,TCGA-EI-6506,0.360418203
BCL9L,TCGA-EI-6506,0.20270782
APC,TCGA-EI-6506,0.068277156
TNC,TCGA-EI-6506,0.06496795
ERBB4,TCGA-EI-6506,0.034367912
ROS1,TCGA-EI-6506,0.305152177
RNF213,TCGA-EI-6506,0.133096212
APC,TCGA-EI-6506,0.052745143
DCC,TCGA-EI-6506,0.534814209
BCL9,TCGA-EI-6506,0.044902765
PIK3CA,TCGA-EI-6506,0.041802095
ACVR2A,TCGA-EI-6506,0.057825804
TRRAP,TCGA-EI-6506,0.119555422
BRAF,TCGA-EI-6506,0.017010746
DCC,TCGA-EI-6506,0.528503218
BCORL1,TCGA-EI-6506,0.377744994
PTPN13,TCGA-EI-6506,0.037793032
CTNNA2,TCGA-EI-6506,0.037446322
AKAP9,TCGA-EI-6506,0.029819576
DCC,TCGA-EI-6506,0.263751571
APC,TCGA-EI-6506,0.064613818
RNF43,TCGA-EI-6506,0.273274545
GRIN2A,TCGA-EI-6506,0.316329751
DCC,TCGA-EI-6506,0.349017366
DCC,TCGA-EI-6506,0.411556365
MLL4,TCGA-EI-6506,0.028728769
SMAD4,TCGA-EI-6506,0.037244612
CARD11,TCGA-EI-6506,0.466156933
ANK1,TCGA-EI-6506,0.394457929
BRCA2,TCGA-EI-6506,0.043005973
ANK1,TCGA-EI-6507,0.485465025
DCC,TCGA-EI-6507,0.595935415
KRAS,TCGA-EI-6507,0.039214901
CDH10,TCGA-EI-6507,0.694199721
APC,TCGA-EI-6507,0.454739516
GRIN2A,TCGA-EI-6507,0.135835213
DCC,TCGA-EI-6507,0.529584181
ATRX,TCGA-EI-6507,0.033100019
LRP1B,TCGA-EI-6507,0.55041794
KRAS,TCGA-EI-6507,0.079175996
FAT1,TCGA-EI-6507,0.03828965
BRAF,TCGA-EI-6507,0.354347859
FBXW7,TCGA-EI-6507,0.034778987
TRRAP,TCGA-EI-6507,0.093347724
MLL3,TCGA-EI-6507,0.160162244
DCC,TCGA-EI-6507,0.551260728
PTPRT,TCGA-EI-6507,0.387470728
RNF43,TCGA-EI-6507,0.030132929
FBXW7,TCGA-EI-6507,0.073732589
DCC,TCGA-EI-6507,0.742613263
ZFHX3,TCGA-EI-6507,0.104691567
CSMD3,TCGA-EI-6507,0.486395219
ERBB4,TCGA-EI-6507,0.242281662
CNTNAP2,TCGA-EI-6507,0.323175649
FAM123B,TCGA-EI-6507,0.034521574
KRAS,TCGA-EI-6507,0.009394724
TNC,TCGA-EI-6507,0.219166024
ZFHX3,TCGA-EI-6507,0.063557476
RNF213,TCGA-EI-6507,0.047477227
BRAF,TCGA-EI-6507,0.020747528
SMAD4,TCGA-EI-6507,0.039885152
KRAS,TCGA-EI-6507,0.010644968
BRAF,TCGA-EI-6507,0.043735027
BCL9L,TCGA-EI-6507,0.105716805
ARID1A,TCGA-EI-6507,0.056590181
PTPN13,TCGA-EI-6507,0.046103771
BRCA2,TCGA-EI-6507,0.684431388
PTPRT,TCGA-EI-6507,0.510251207
PREX2,TCGA-EI-6507,0.544436241
BRAF,TCGA-EI-6507,0.017328718
TCF7L2,TCGA-EI-6507,0.040402235
ACVR2A,TCGA-EI-6507,0.046819962
APC,TCGA-EI-6507,0.36182145
MYH11,TCGA-EI-6507,0.255690975
CDH4,TCGA-EI-6507,0.900554733
BIRC6,TCGA-EI-6507,0.023790674
CNTNAP2,TCGA-EI-6507,0.490888618
AKAP9,TCGA-EI-6507,0.062788969
APC,TCGA-EI-6507,0.472616356
BRAF,TCGA-EI-6507,0.022701936
KRAS,TCGA-EI-6507,0.046969154
ARID1A,TCGA-EI-6507,0.056647807
PREX2,TCGA-EI-6507,0.560150705
MYH11,TCGA-EI-6507,0.051872046
CARD11,TCGA-EI-6507,0.668383879
KRAS,TCGA-EI-6507,0.01631497
BCORL1,TCGA-EI-6507,0.03298732
DCC,TCGA-EI-6507,0.05567342
DCC,TCGA-EI-6507,0.52586355
BIRC6,TCGA-EI-6507,0.015344223
FAM123B,TCGA-EI-6507,0.031681147
FAT1,TCGA-EI-6507,0.038406329
PIK3CA,TCGA-EI-6507,0.043232949
TCF7L2,TCGA-EI-6507,0.252568649
BCL9L,TCGA-EI-6507,0.457516972
APC,TCGA-EI-6507,0.528541485
TNC,TCGA-EI-6507,0.328417658
ERBB4,TCGA-EI-6507,0.550720851
ROS1,TCGA-EI-6507,0.916229644
RNF213,TCGA-EI-6507,0.046098928
APC,TCGA-EI-6507,0.642356345
DCC,TCGA-EI-6507,0.662531765
BCL9,TCGA-EI-6507,0.043606325
PIK3CA,TCGA-EI-6507,0.043466255
ACVR2A,TCGA-EI-6507,0.061641834
TRRAP,TCGA-EI-6507,0.099309264
BRAF,TCGA-EI-6507,0.017431491
DCC,TCGA-EI-6507,0.581846905
BCORL1,TCGA-EI-6507,0.019104321
PTPN13,TCGA-EI-6507,0.027802903
CTNNA2,TCGA-EI-6507,0.181414492
AKAP9,TCGA-EI-6507,0.023085174
DCC,TCGA-EI-6507,0.79823068
APC,TCGA-EI-6507,0.360286492
RNF43,TCGA-EI-6507,0.469963079
GRIN2A,TCGA-EI-6507,0.273742147
DCC,TCGA-EI-6507,0.433334686
DCC,TCGA-EI-6507,0.435498652
MLL4,TCGA-EI-6507,0.027611448
SMAD4,TCGA-EI-6507,0.05217763
CARD11,TCGA-EI-6507,0.492335162
ANK1,TCGA-EI-6507,0.193556187
BRCA2,TCGA-EI-6507,0.038127483
