Hugo_Symbol,submitter_id,expression
BIRC6,TCGA-CM-4750,-1.2337
BRAF,TCGA-CM-4750,-1.2957
BRCA2,TCGA-CM-4750,-1.1019
CARD11,TCGA-CM-4750,-0.9003
CDH10,TCGA-CM-4750,
CDH4,TCGA-CM-4750,-1.3192
CNTNAP2,TCGA-CM-4750,0.2794
CREBBP,TCGA-CM-4750,-0.7735
CSMD3,TCGA-CM-4750,-1.1649
CTNNA2,TCGA-CM-4750,-0.8005
DCC,TCGA-CM-4750,
ERBB4,TCGA-CM-4750,-1.1814
FAM123B,TCGA-CM-4750,0.794
FAM47C,TCGA-CM-4750,
FAT1,TCGA-CM-4750,-1.0065
FAT3,TCGA-CM-4750,0.0334
FAT4,TCGA-CM-4750,-0.6492
FBXW7,TCGA-CM-4750,-1.2728
GRIN2A,TCGA-CM-4750,-1.0547
KRAS,TCGA-CM-4750,-1.0347
LRP1B,TCGA-CM-4750,-0.8501
MLL3,TCGA-CM-4750,-1.3938
MLL4,TCGA-CM-4750,-0.4177
MUC16,TCGA-CM-4750,0.4216
MYH11,TCGA-CM-4750,-0.34
NBEA,TCGA-CM-4750,-0.7491
PIK3CA,TCGA-CM-4750,-0.4586
PREX2,TCGA-CM-4750,-1.6805
PTPN13,TCGA-CM-4750,-1.6646
PTPRT,TCGA-CM-4750,-0.4379
RNF213,TCGA-CM-4750,0.2284
RNF43,TCGA-CM-4750,0.5563
ROBO2,TCGA-CM-4750,-0.3556
ROS1,TCGA-CM-4750,-1.3388
SMAD4,TCGA-CM-4750,-0.8117
TCF7L2,TCGA-CM-4750,-1.0485
TNC,TCGA-CM-4750,-0.9311
TP53,TCGA-CM-4750,0.4218
TRRAP,TCGA-CM-4750,0.0133
ZFHX3,TCGA-CM-4750,-0.1295
ACVR2A,TCGA-CM-4752,0.3726
AKAP9,TCGA-CM-4752,0.3775
ANK1,TCGA-CM-4752,-0.4816
APC,TCGA-CM-4752,-0.7565
ARID1A,TCGA-CM-4752,-1.5571
ATM,TCGA-CM-4752,0.0928
ATRX,TCGA-CM-4752,-0.1156
BCL9,TCGA-CM-4752,-1.213
BCL9L,TCGA-CM-4752,-1.6614
BCORL1,TCGA-CM-4752,-1.1569
BIRC6,TCGA-CM-4752,-0.5341
BRAF,TCGA-CM-4752,-0.7073
BRCA2,TCGA-CM-4752,0.0215
CARD11,TCGA-CM-4752,0.0049
CDH10,TCGA-CM-4752,
CDH4,TCGA-CM-4752,-0.3554
CNTNAP2,TCGA-CM-4752,1.0183
CREBBP,TCGA-CM-4752,-0.948
CSMD3,TCGA-CM-4752,-0.1825
CTNNA2,TCGA-CM-4752,-0.4961
DCC,TCGA-CM-4752,
ERBB4,TCGA-CM-4752,-1.258
FAM123B,TCGA-CM-4752,-0.5023
FAM47C,TCGA-CM-4752,
FAT1,TCGA-CM-4752,-1.9557
FAT3,TCGA-CM-4752,-2.42
FAT4,TCGA-CM-4752,0.1761
FBXW7,TCGA-CM-4752,-0.1747
GRIN2A,TCGA-CM-4752,-0.4593
KRAS,TCGA-CM-4752,-0.8003
LRP1B,TCGA-CM-4752,-0.7491
MLL3,TCGA-CM-4752,-0.4428
MLL4,TCGA-CM-4752,-1.0208
MUC16,TCGA-CM-4752,-0.9036
MYH11,TCGA-CM-4752,-0.4494
NBEA,TCGA-CM-4752,0.5134
PIK3CA,TCGA-CM-4752,-0.2774
PREX2,TCGA-CM-4752,-1.0144
PTPN13,TCGA-CM-4752,-1.13
PTPRT,TCGA-CM-4752,-0.6831
RNF213,TCGA-CM-4752,-0.2558
RNF43,TCGA-CM-4752,0.1023
ROBO2,TCGA-CM-4752,0.1526
ROS1,TCGA-CM-4752,-0.2976
SMAD4,TCGA-CM-4752,0.3979
TCF7L2,TCGA-CM-4752,-0.552
TNC,TCGA-CM-4752,-0.1092
TP53,TCGA-CM-4752,0.4104
TRRAP,TCGA-CM-4752,-0.6437
ZFHX3,TCGA-CM-4752,-0.9985
ACVR2A,TCGA-CM-5341,1.4588
AKAP9,TCGA-CM-5341,-1.9043
ANK1,TCGA-CM-5341,-1.292
APC,TCGA-CM-5341,-1.4843
ARID1A,TCGA-CM-5341,-3.919
ATM,TCGA-CM-5341,0.0294
ATRX,TCGA-CM-5341,-0.8623
BCL9,TCGA-CM-5341,-2.8486
BCL9L,TCGA-CM-5341,-3.5431
BCORL1,TCGA-CM-5341,-4.017
BIRC6,TCGA-CM-5341,-3.2861
BRAF,TCGA-CM-5341,-1.2884
BRCA2,TCGA-CM-5341,-0.928
CARD11,TCGA-CM-5341,-0.1723
CDH10,TCGA-CM-5341,
CDH4,TCGA-CM-5341,-1.3192
CNTNAP2,TCGA-CM-5341,-1.0323
CREBBP,TCGA-CM-5341,-3.8248
CSMD3,TCGA-CM-5341,-1.1649
CTNNA2,TCGA-CM-5341,-1.2278
DCC,TCGA-CM-5341,
ERBB4,TCGA-CM-5341,-1.258
FAM123B,TCGA-CM-5341,-2.8055
FAM47C,TCGA-CM-5341,
FAT1,TCGA-CM-5341,-2.5529
FAT3,TCGA-CM-5341,-0.5329
FAT4,TCGA-CM-5341,0.0185
FBXW7,TCGA-CM-5341,-0.6651
GRIN2A,TCGA-CM-5341,0.2104
KRAS,TCGA-CM-5341,1.3195
LRP1B,TCGA-CM-5341,-1.1856
MLL3,TCGA-CM-5341,-3.3412
MLL4,TCGA-CM-5341,-4.1143
MUC16,TCGA-CM-5341,-0.5987
MYH11,TCGA-CM-5341,-1.1698
NBEA,TCGA-CM-5341,-0.4125
PIK3CA,TCGA-CM-5341,0.5732
PREX2,TCGA-CM-5341,-0.2175
PTPN13,TCGA-CM-5341,-0.107
PTPRT,TCGA-CM-5341,-1.8123
RNF213,TCGA-CM-5341,-2.9295
RNF43,TCGA-CM-5341,-0.5333
ROBO2,TCGA-CM-5341,-0.7413
ROS1,TCGA-CM-5341,-0.9435
SMAD4,TCGA-CM-5341,0.6154
TCF7L2,TCGA-CM-5341,-3.1776
TNC,TCGA-CM-5341,-0.9204
TP53,TCGA-CM-5341,-0.2854
TRRAP,TCGA-CM-5341,-4.8119
ZFHX3,TCGA-CM-5341,-1.6096
ACVR2A,TCGA-AF-2687,1.1778
AKAP9,TCGA-AF-2687,-0.4101
ANK1,TCGA-AF-2687,0.1002
APC,TCGA-AF-2687,-0.4514
ARID1A,TCGA-AF-2687,0.3113
ATM,TCGA-AF-2687,1.0206
ATRX,TCGA-AF-2687,0.5201
BCL9,TCGA-AF-2687,0.9971
BCL9L,TCGA-AF-2687,0.4793
BCORL1,TCGA-AF-2687,1.2378
BIRC6,TCGA-AF-2687,0.3831
BRAF,TCGA-AF-2687,0.6756
BRCA2,TCGA-AF-2687,0.1221
CARD11,TCGA-AF-2687,-0.3518
CDH10,TCGA-AF-2687,-0.661
CDH4,TCGA-AF-2687,-0.0576
CNTNAP2,TCGA-AF-2687,0.775
CREBBP,TCGA-AF-2687,0.3804
CSMD3,TCGA-AF-2687,-0.2214
CTNNA2,TCGA-AF-2687,0.0731
DCC,TCGA-AF-2687,-0.5051
ERBB4,TCGA-AF-2687,0.1347
FAM123B,TCGA-AF-2687,1.3999
FAM47C,TCGA-AF-2687,-1.3237
FAT1,TCGA-AF-2687,-1.7978
FAT3,TCGA-AF-2687,1.571
FAT4,TCGA-AF-2687,1.0362
FBXW7,TCGA-AF-2687,2.2124
GRIN2A,TCGA-AF-2687,1.9085
KRAS,TCGA-AF-2687,0.1997
LRP1B,TCGA-AF-2687,0.9692
MLL3,TCGA-AF-2687,-0.3575
MLL4,TCGA-AF-2687,-0.5702
MUC16,TCGA-AF-2687,0.7072
MYH11,TCGA-AF-2687,1.8906
NBEA,TCGA-AF-2687,1.3743
PIK3CA,TCGA-AF-2687,0.9207
PREX2,TCGA-AF-2687,1.2793
PTPN13,TCGA-AF-2687,0.2364
PTPRT,TCGA-AF-2687,1.0033
RNF213,TCGA-AF-2687,1.1206
RNF43,TCGA-AF-2687,-0.2564
ROBO2,TCGA-AF-2687,0.39
ROS1,TCGA-AF-2687,-0.184
SMAD4,TCGA-AF-2687,1.2214
TCF7L2,TCGA-AF-2687,-1.3061
TNC,TCGA-AF-2687,1.7753
TP53,TCGA-AF-2687,0.7939
TRRAP,TCGA-AF-2687,0.1902
ZFHX3,TCGA-AF-2687,0.8411
ACVR2A,TCGA-AF-2690,1.6017
AKAP9,TCGA-AF-2690,-1.0831
ANK1,TCGA-AF-2690,0.5979
APC,TCGA-AF-2690,-0.4039
ARID1A,TCGA-AF-2690,-1.1164
ATM,TCGA-AF-2690,0.928
ATRX,TCGA-AF-2690,0.4969
BCL9,TCGA-AF-2690,-0.5695
BCL9L,TCGA-AF-2690,0.2042
BCORL1,TCGA-AF-2690,0.6988
BIRC6,TCGA-AF-2690,0.0911
BRAF,TCGA-AF-2690,-0.8806
BRCA2,TCGA-AF-2690,-0.8149
CARD11,TCGA-AF-2690,0.1306
CDH10,TCGA-AF-2690,1.1655
CDH4,TCGA-AF-2690,-0.3147
CNTNAP2,TCGA-AF-2690,0.1789
CREBBP,TCGA-AF-2690,-0.6201
CSMD3,TCGA-AF-2690,-0.5823
CTNNA2,TCGA-AF-2690,0.5698
DCC,TCGA-AF-2690,-0.0026
ERBB4,TCGA-AF-2690,0.7697
FAM123B,TCGA-AF-2690,0.1113
FAM47C,TCGA-AF-2690,-1.3237
FAT1,TCGA-AF-2690,-1.0632
FAT3,TCGA-AF-2690,0.7869
FAT4,TCGA-AF-2690,1.015
FBXW7,TCGA-AF-2690,0.5728
GRIN2A,TCGA-AF-2690,2.2411
KRAS,TCGA-AF-2690,-0.5931
LRP1B,TCGA-AF-2690,0.8874
MLL3,TCGA-AF-2690,-1.2966
MLL4,TCGA-AF-2690,-1.581
MUC16,TCGA-AF-2690,-0.8244
MYH11,TCGA-AF-2690,1.7399
NBEA,TCGA-AF-2690,1.0045
PIK3CA,TCGA-AF-2690,0.5282
PREX2,TCGA-AF-2690,1.2299
PTPN13,TCGA-AF-2690,0.0967
PTPRT,TCGA-AF-2690,0.4459
RNF213,TCGA-AF-2690,0.1387
RNF43,TCGA-AF-2690,0.0877
ROBO2,TCGA-AF-2690,-0.1511
ROS1,TCGA-AF-2690,-0.4813
SMAD4,TCGA-AF-2690,0.7201
TCF7L2,TCGA-AF-2690,-0.5646
TNC,TCGA-AF-2690,0.4037
TP53,TCGA-AF-2690,0.2902
TRRAP,TCGA-AF-2690,-1.4438
ZFHX3,TCGA-AF-2690,-0.2979
ACVR2A,TCGA-AF-2693,0.0478
AKAP9,TCGA-AF-2693,-0.1401
ANK1,TCGA-AF-2693,0.0913
APC,TCGA-AF-2693,0.2605
ARID1A,TCGA-AF-2693,-0.5475
ATM,TCGA-AF-2693,-0.6826
ATRX,TCGA-AF-2693,-0.5257
BCL9,TCGA-AF-2693,0.2713
BCL9L,TCGA-AF-2693,-0.8039
BCORL1,TCGA-AF-2693,0.0903
BIRC6,TCGA-AF-2693,1.0681
BRAF,TCGA-AF-2693,0.2376
BRCA2,TCGA-AF-2693,-1.6543
CARD11,TCGA-AF-2693,-0.35
CDH10,TCGA-AF-2693,-1.5957
CDH4,TCGA-AF-2693,-0.7678
CNTNAP2,TCGA-AF-2693,1.0338
CREBBP,TCGA-AF-2693,0.5971
CSMD3,TCGA-AF-2693,-1.1649
CTNNA2,TCGA-AF-2693,-1.061
DCC,TCGA-AF-2693,-1.0108
ERBB4,TCGA-AF-2693,-1.258
FAM123B,TCGA-AF-2693,-0.1826
FAM47C,TCGA-AF-2693,-1.3237
FAT1,TCGA-AF-2693,-0.2617
FAT3,TCGA-AF-2693,0.6182
FAT4,TCGA-AF-2693,0.6118
FBXW7,TCGA-AF-2693,-0.5512
GRIN2A,TCGA-AF-2693,0.0555
KRAS,TCGA-AF-2693,5.3467
LRP1B,TCGA-AF-2693,-0.6246
MLL3,TCGA-AF-2693,0.4468
MLL4,TCGA-AF-2693,-0.0695
MUC16,TCGA-AF-2693,-0.8384
MYH11,TCGA-AF-2693,0.2749
NBEA,TCGA-AF-2693,-0.5776
PIK3CA,TCGA-AF-2693,0.285
PREX2,TCGA-AF-2693,0.2208
PTPN13,TCGA-AF-2693,0.0945
PTPRT,TCGA-AF-2693,-0.3728
RNF213,TCGA-AF-2693,-0.1958
RNF43,TCGA-AF-2693,0.5885
ROBO2,TCGA-AF-2693,0.1234
ROS1,TCGA-AF-2693,-0.0697
SMAD4,TCGA-AF-2693,-0.3427
TCF7L2,TCGA-AF-2693,0.8244
TNC,TCGA-AF-2693,0.1254
TP53,TCGA-AF-2693,-0.0646
TRRAP,TCGA-AF-2693,-0.0166
ZFHX3,TCGA-AF-2693,-0.6801
ACVR2A,TCGA-AF-3911,0.6463
AKAP9,TCGA-AF-3911,-1.0163
ANK1,TCGA-AF-3911,-0.5691
APC,TCGA-AF-3911,-0.34
ARID1A,TCGA-AF-3911,-0.362
ATM,TCGA-AF-3911,-0.2489
ATRX,TCGA-AF-3911,-0.1699
BCL9,TCGA-AF-3911,-0.7115
BCL9L,TCGA-AF-3911,0.0511
BCORL1,TCGA-AF-3911,0.2286
BIRC6,TCGA-AF-3911,-0.1942
BRAF,TCGA-AF-3911,-0.2588
BRCA2,TCGA-AF-3911,1.0258
CARD11,TCGA-AF-3911,-0.795
CDH10,TCGA-AF-3911,-0.2556
CDH4,TCGA-AF-3911,-0.8804
CNTNAP2,TCGA-AF-3911,0.8366
CREBBP,TCGA-AF-3911,-0.3388
CSMD3,TCGA-AF-3911,0.1278
CTNNA2,TCGA-AF-3911,-0.3663
DCC,TCGA-AF-3911,-1.7203
ERBB4,TCGA-AF-3911,-1.258
FAM123B,TCGA-AF-3911,0.1403
FAM47C,TCGA-AF-3911,-1.3237
FAT1,TCGA-AF-3911,-1.435
FAT3,TCGA-AF-3911,0.318
FAT4,TCGA-AF-3911,0.5689
FBXW7,TCGA-AF-3911,-1.2256
GRIN2A,TCGA-AF-3911,-0.16
KRAS,TCGA-AF-3911,-0.0881
LRP1B,TCGA-AF-3911,0.131
MLL3,TCGA-AF-3911,-1.0798
MLL4,TCGA-AF-3911,-0.5949
MUC16,TCGA-AF-3911,-0.343
MYH11,TCGA-AF-3911,1.3292
NBEA,TCGA-AF-3911,0.2142
PIK3CA,TCGA-AF-3911,0.254
PREX2,TCGA-AF-3911,0.5822
PTPN13,TCGA-AF-3911,0.9728
PTPRT,TCGA-AF-3911,-0.0851
RNF213,TCGA-AF-3911,-0.8639
RNF43,TCGA-AF-3911,0.2264
ROBO2,TCGA-AF-3911,0.378
ROS1,TCGA-AF-3911,-0.8757
SMAD4,TCGA-AF-3911,-0.9933
TCF7L2,TCGA-AF-3911,-0.3509
TNC,TCGA-AF-3911,0.1869
TP53,TCGA-AF-3911,0.5963
TRRAP,TCGA-AF-3911,-0.8829
ZFHX3,TCGA-AF-3911,-0.1472
ACVR2A,TCGA-AF-4110,0.5452
AKAP9,TCGA-AF-4110,-0.128
ANK1,TCGA-AF-4110,0.5554
APC,TCGA-AF-4110,-0.2017
ARID1A,TCGA-AF-4110,-0.4627
ATM,TCGA-AF-4110,-0.1259
ATRX,TCGA-AF-4110,-0.2424
BCL9,TCGA-AF-4110,0.7721
BCL9L,TCGA-AF-4110,0.0977
BCORL1,TCGA-AF-4110,-0.5847
BIRC6,TCGA-AF-4110,-0.3026
BRAF,TCGA-AF-4110,0.5216
BRCA2,TCGA-AF-4110,-0.3882
CARD11,TCGA-AF-4110,1.4941
CDH10,TCGA-AF-4110,-1.5957
CDH4,TCGA-AF-4110,-0.3905
CNTNAP2,TCGA-AF-4110,0.0492
CREBBP,TCGA-AF-4110,0.2937
CSMD3,TCGA-AF-4110,-0.6318
CTNNA2,TCGA-AF-4110,-0.3061
DCC,TCGA-AF-4110,1.3523
ERBB4,TCGA-AF-4110,-0.2329
FAM123B,TCGA-AF-4110,-0.5905
FAM47C,TCGA-AF-4110,-1.3237
FAT1,TCGA-AF-4110,0.1496
FAT3,TCGA-AF-4110,-0.2729
FAT4,TCGA-AF-4110,0.4868
FBXW7,TCGA-AF-4110,-0.3275
GRIN2A,TCGA-AF-4110,-0.3659
KRAS,TCGA-AF-4110,0.4296
LRP1B,TCGA-AF-4110,-0.6427
MLL3,TCGA-AF-4110,-0.3817
MLL4,TCGA-AF-4110,-0.4744
MUC16,TCGA-AF-4110,-1.0807
MYH11,TCGA-AF-4110,0.7896
NBEA,TCGA-AF-4110,1.5761
PIK3CA,TCGA-AF-4110,-0.7405
PREX2,TCGA-AF-4110,0.9348
PTPN13,TCGA-AF-4110,0.4904
PTPRT,TCGA-AF-4110,0.1342
RNF213,TCGA-AF-4110,-0.7833
RNF43,TCGA-AF-4110,0.4462
ROBO2,TCGA-AF-4110,0.1991
ROS1,TCGA-AF-4110,-1.0219
SMAD4,TCGA-AF-4110,0.4324
TCF7L2,TCGA-AF-4110,0.1104
TNC,TCGA-AF-4110,0.8141
TP53,TCGA-AF-4110,-1.172
TRRAP,TCGA-AF-4110,-0.5179
ZFHX3,TCGA-AF-4110,0.1766
ACVR2A,TCGA-AF-5654,0.2254
AKAP9,TCGA-AF-5654,0.2028
ANK1,TCGA-AF-5654,-1.09
APC,TCGA-AF-5654,-0.1069
ARID1A,TCGA-AF-5654,0.3465
ATM,TCGA-AF-5654,0.4474
ATRX,TCGA-AF-5654,0.888
BCL9,TCGA-AF-5654,0.6232
BCL9L,TCGA-AF-5654,-0.2835
BCORL1,TCGA-AF-5654,0.7769
BIRC6,TCGA-AF-5654,1.1022
BRAF,TCGA-AF-5654,-0.6955
BRCA2,TCGA-AF-5654,-0.8495
CARD11,TCGA-AF-5654,-1.6647
CDH10,TCGA-AF-5654,-1.5957
CDH4,TCGA-AF-5654,-0.6531
CNTNAP2,TCGA-AF-5654,-0.7372
CREBBP,TCGA-AF-5654,-0.959
CSMD3,TCGA-AF-5654,2.3161
CTNNA2,TCGA-AF-5654,1.5651
DCC,TCGA-AF-5654,-0.2677
ERBB4,TCGA-AF-5654,-1.258
FAM123B,TCGA-AF-5654,1.8134
FAM47C,TCGA-AF-5654,-1.3237
FAT1,TCGA-AF-5654,0.1552
FAT3,TCGA-AF-5654,0.6128
FAT4,TCGA-AF-5654,-0.0411
FBXW7,TCGA-AF-5654,0.1291
GRIN2A,TCGA-AF-5654,-1.3662
KRAS,TCGA-AF-5654,0.6171
LRP1B,TCGA-AF-5654,-1.1856
MLL3,TCGA-AF-5654,-0.3429
MLL4,TCGA-AF-5654,-0.269
MUC16,TCGA-AF-5654,-0.7879
MYH11,TCGA-AF-5654,-0.4829
NBEA,TCGA-AF-5654,-0.124
PIK3CA,TCGA-AF-5654,-1.1669
PREX2,TCGA-AF-5654,-0.8441
PTPN13,TCGA-AF-5654,0.2809
PTPRT,TCGA-AF-5654,-0.1703
RNF213,TCGA-AF-5654,0.1501
RNF43,TCGA-AF-5654,0.7838
ROBO2,TCGA-AF-5654,-0.9608
ROS1,TCGA-AF-5654,-0.4575
SMAD4,TCGA-AF-5654,0.1054
TCF7L2,TCGA-AF-5654,0.5764
TNC,TCGA-AF-5654,-0.5119
TP53,TCGA-AF-5654,0.2528
TRRAP,TCGA-AF-5654,1.2048
ZFHX3,TCGA-AF-5654,0.6432
ACVR2A,TCGA-AF-6136,0.9687
AKAP9,TCGA-AF-6136,0.8447
ANK1,TCGA-AF-6136,-0.0219
APC,TCGA-AF-6136,0.3127
ARID1A,TCGA-AF-6136,0.2206
ATM,TCGA-AF-6136,-0.0503
ATRX,TCGA-AF-6136,0.4132
BCL9,TCGA-AF-6136,0.4498
BCL9L,TCGA-AF-6136,-1.0832
BCORL1,TCGA-AF-6136,-0.6851
BIRC6,TCGA-AF-6136,0.281
BRAF,TCGA-AF-6136,0.5112
BRCA2,TCGA-AF-6136,0.7593
CARD11,TCGA-AF-6136,1.4648
CDH10,TCGA-AF-6136,-1.5957
CDH4,TCGA-AF-6136,0.3048
CNTNAP2,TCGA-AF-6136,0.9009
CREBBP,TCGA-AF-6136,1.1698
CSMD3,TCGA-AF-6136,0.0815
CTNNA2,TCGA-AF-6136,-0.2251
DCC,TCGA-AF-6136,-0.7587
ERBB4,TCGA-AF-6136,0.1191
FAM123B,TCGA-AF-6136,-0.0071
FAM47C,TCGA-AF-6136,-1.3237
FAT1,TCGA-AF-6136,-0.2563
FAT3,TCGA-AF-6136,0.6499
FAT4,TCGA-AF-6136,0.6808
FBXW7,TCGA-AF-6136,-0.475
GRIN2A,TCGA-AF-6136,0.7147
KRAS,TCGA-AF-6136,-0.1387
LRP1B,TCGA-AF-6136,-1.1856
MLL3,TCGA-AF-6136,1.0354
MLL4,TCGA-AF-6136,0.0025
MUC16,TCGA-AF-6136,-1.0807
MYH11,TCGA-AF-6136,0.3502
NBEA,TCGA-AF-6136,0.4024
PIK3CA,TCGA-AF-6136,-0.0877
PREX2,TCGA-AF-6136,0.4639
PTPN13,TCGA-AF-6136,0.1764
PTPRT,TCGA-AF-6136,-0.7953
RNF213,TCGA-AF-6136,-0.7686
RNF43,TCGA-AF-6136,-0.9186
ROBO2,TCGA-AF-6136,0.5319
ROS1,TCGA-AF-6136,1.2252
SMAD4,TCGA-AF-6136,-0.72
TCF7L2,TCGA-AF-6136,0.8785
TNC,TCGA-AF-6136,-0.0187
TP53,TCGA-AF-6136,-1.6534
TRRAP,TCGA-AF-6136,0.7922
ZFHX3,TCGA-AF-6136,1.1096
ACVR2A,TCGA-AF-6655,-0.4996
AKAP9,TCGA-AF-6655,0.4335
ANK1,TCGA-AF-6655,1.1041
APC,TCGA-AF-6655,0.0404
ARID1A,TCGA-AF-6655,0.4909
ATM,TCGA-AF-6655,-0.1033
ATRX,TCGA-AF-6655,0.61
BCL9,TCGA-AF-6655,-0.2182
BCL9L,TCGA-AF-6655,0.6975
BCORL1,TCGA-AF-6655,-0.9369
BIRC6,TCGA-AF-6655,0.49
BRAF,TCGA-AF-6655,1.1256
BRCA2,TCGA-AF-6655,0.8879
CARD11,TCGA-AF-6655,-1.0479
CDH10,TCGA-AF-6655,2.3063
CDH4,TCGA-AF-6655,0.7394
CNTNAP2,TCGA-AF-6655,1.0323
CREBBP,TCGA-AF-6655,0.8192
CSMD3,TCGA-AF-6655,-1.1649
CTNNA2,TCGA-AF-6655,-0.5422
DCC,TCGA-AF-6655,-0.8355
ERBB4,TCGA-AF-6655,-1.258
FAM123B,TCGA-AF-6655,0.9703
FAM47C,TCGA-AF-6655,-1.3237
FAT1,TCGA-AF-6655,0.3228
FAT3,TCGA-AF-6655,1.0206
FAT4,TCGA-AF-6655,1.5528
FBXW7,TCGA-AF-6655,0.1057
GRIN2A,TCGA-AF-6655,0.6108
KRAS,TCGA-AF-6655,-0.1796
LRP1B,TCGA-AF-6655,-1.1856
MLL3,TCGA-AF-6655,0.9872
MLL4,TCGA-AF-6655,0.0122
MUC16,TCGA-AF-6655,0.252
MYH11,TCGA-AF-6655,0.1389
NBEA,TCGA-AF-6655,0.095
PIK3CA,TCGA-AF-6655,0.5565
PREX2,TCGA-AF-6655,1.0982
PTPN13,TCGA-AF-6655,-0.5996
PTPRT,TCGA-AF-6655,-0.5719
RNF213,TCGA-AF-6655,0.3833
RNF43,TCGA-AF-6655,0.5857
ROBO2,TCGA-AF-6655,1.2584
ROS1,TCGA-AF-6655,-0.435
SMAD4,TCGA-AF-6655,-0.4428
TCF7L2,TCGA-AF-6655,0.7663
TNC,TCGA-AF-6655,1.8531
TP53,TCGA-AF-6655,0.1157
TRRAP,TCGA-AF-6655,0.825
ZFHX3,TCGA-AF-6655,0.3332
ACVR2A,TCGA-AF-6672,1.5718
AKAP9,TCGA-AF-6672,0.6176
ANK1,TCGA-AF-6672,-0.5928
APC,TCGA-AF-6672,0.2226
ARID1A,TCGA-AF-6672,0.816
ATM,TCGA-AF-6672,0.7575
ATRX,TCGA-AF-6672,0.8642
BCL9,TCGA-AF-6672,1.7406
BCL9L,TCGA-AF-6672,-1.03
BCORL1,TCGA-AF-6672,0.6168
BIRC6,TCGA-AF-6672,0.3156
BRAF,TCGA-AF-6672,0.5002
BRCA2,TCGA-AF-6672,-0.4563
CARD11,TCGA-AF-6672,1.1731
CDH10,TCGA-AF-6672,-1.5957
CDH4,TCGA-AF-6672,-0.6371
CNTNAP2,TCGA-AF-6672,-0.7466
CREBBP,TCGA-AF-6672,1.1103
CSMD3,TCGA-AF-6672,0.8805
CTNNA2,TCGA-AF-6672,0.5842
DCC,TCGA-AF-6672,-0.8426
ERBB4,TCGA-AF-6672,3.4477
FAM123B,TCGA-AF-6672,-0.2679
FAM47C,TCGA-AF-6672,-1.3237
FAT1,TCGA-AF-6672,0.4748
FAT3,TCGA-AF-6672,-0.5803
FAT4,TCGA-AF-6672,0.5334
FBXW7,TCGA-AF-6672,0.9095
GRIN2A,TCGA-AF-6672,0.0853
KRAS,TCGA-AF-6672,0.9302
LRP1B,TCGA-AF-6672,-0.013
MLL3,TCGA-AF-6672,0.3501
MLL4,TCGA-AF-6672,0.2319
MUC16,TCGA-AF-6672,-1.0807
MYH11,TCGA-AF-6672,0.0921
NBEA,TCGA-AF-6672,1.9001
PIK3CA,TCGA-AF-6672,1.0825
PREX2,TCGA-AF-6672,-0.3619
PTPN13,TCGA-AF-6672,1.5336
PTPRT,TCGA-AF-6672,-0.8728
RNF213,TCGA-AF-6672,-0.3711
RNF43,TCGA-AF-6672,0.2393
ROBO2,TCGA-AF-6672,1.6941
ROS1,TCGA-AF-6672,-1.3388
SMAD4,TCGA-AF-6672,-0.678
TCF7L2,TCGA-AF-6672,0.2314
TNC,TCGA-AF-6672,-0.7434
TP53,TCGA-AF-6672,0.9056
TRRAP,TCGA-AF-6672,0.2191
ZFHX3,TCGA-AF-6672,0.2129
ACVR2A,TCGA-AF-A56K,1.1502
AKAP9,TCGA-AF-A56K,1.5117
ANK1,TCGA-AF-A56K,0.8283
APC,TCGA-AF-A56K,0.4647
ARID1A,TCGA-AF-A56K,-0.1989
ATM,TCGA-AF-A56K,1.1414
ATRX,TCGA-AF-A56K,1.224
BCL9,TCGA-AF-A56K,0.0387
BCL9L,TCGA-AF-A56K,0.5672
BCORL1,TCGA-AF-A56K,1.38
BIRC6,TCGA-AF-A56K,1.3951
BRAF,TCGA-AF-A56K,1.0562
BRCA2,TCGA-AF-A56K,-0.017
CARD11,TCGA-AF-A56K,1.5581
CDH10,TCGA-AF-A56K,-1.5957
CDH4,TCGA-AF-A56K,1.6333
CNTNAP2,TCGA-AF-A56K,-0.4451
CREBBP,TCGA-AF-A56K,0.6769
CSMD3,TCGA-AF-A56K,-1.1649
CTNNA2,TCGA-AF-A56K,-1.0531
DCC,TCGA-AF-A56K,-1.7203
ERBB4,TCGA-AF-A56K,0.9585
FAM123B,TCGA-AF-A56K,1.7787
FAM47C,TCGA-AF-A56K,-1.3237
FAT1,TCGA-AF-A56K,0.1686
FAT3,TCGA-AF-A56K,-0.0145
FAT4,TCGA-AF-A56K,1.592
FBXW7,TCGA-AF-A56K,1.4342
GRIN2A,TCGA-AF-A56K,0.74
KRAS,TCGA-AF-A56K,-0.8392
LRP1B,TCGA-AF-A56K,-1.1856
MLL3,TCGA-AF-A56K,1.5899
MLL4,TCGA-AF-A56K,0.9732
MUC16,TCGA-AF-A56K,-0.6476
MYH11,TCGA-AF-A56K,0.2083
NBEA,TCGA-AF-A56K,1.1244
PIK3CA,TCGA-AF-A56K,0.8069
PREX2,TCGA-AF-A56K,2.2416
PTPN13,TCGA-AF-A56K,-0.4838
PTPRT,TCGA-AF-A56K,-0.743
RNF213,TCGA-AF-A56K,0.5621
RNF43,TCGA-AF-A56K,0.8419
ROBO2,TCGA-AF-A56K,1.0663
ROS1,TCGA-AF-A56K,0.7997
SMAD4,TCGA-AF-A56K,0.1725
TCF7L2,TCGA-AF-A56K,-0.7136
