submitter_id,genes,values
TCGA-AA-3858,LRP1B,0
TCGA-AA-3812,LRP1B,0
TCGA-EI-6883,LRP1B,0
TCGA-AD-6963,LRP1B,0
TCGA-A6-A5ZU,LRP1B,1
TCGA-NH-A50T,LRP1B,0
TCGA-A6-2684,LRP1B,0
TCGA-F4-6808,LRP1B,0
TCGA-CM-5868,LRP1B,0
TCGA-A6-6138,LRP1B,0
TCGA-AA-A01Q,LRP1B,0
TCGA-A6-5661,LRP1B,1
TCGA-A6-5665,LRP1B,1
TCGA-EF-5831,LRP1B,0
TCGA-AD-6895,LRP1B,0
TCGA-AA-3844,LRP1B,0
TCGA-A6-3808,LRP1B,0
TCGA-A6-3807,LRP1B,0
TCGA-5M-AAT5,LRP1B,0
TCGA-AG-A014,LRP1B,0
TCGA-NH-A6GA,LRP1B,0
TCGA-CK-4952,LRP1B,0
TCGA-AA-3875,LRP1B,0
TCGA-DY-A1DE,LRP1B,0
TCGA-CM-6674,LRP1B,0
TCGA-CA-5255,LRP1B,0
TCGA-A6-2671,LRP1B,0
TCGA-G4-6304,LRP1B,1
TCGA-G4-6307,LRP1B,1
TCGA-DM-A1HA,LRP1B,0
TCGA-AZ-6603,LRP1B,0
TCGA-AA-A00J,LRP1B,0
TCGA-CM-4747,LRP1B,1
TCGA-AA-3713,LRP1B,0
TCGA-CK-5914,LRP1B,0
TCGA-A6-2674,LRP1B,0
TCGA-A6-6141,LRP1B,0
TCGA-AG-3580,LRP1B,0
TCGA-AA-3982,LRP1B,0
TCGA-AG-3898,LRP1B,0
TCGA-AG-3583,LRP1B,0
TCGA-CM-5864,LRP1B,0
TCGA-AF-6136,LRP1B,0
TCGA-AA-3955,LRP1B,0
TCGA-AF-5654,LRP1B,0
TCGA-D5-6931,LRP1B,0
TCGA-CK-4948,LRP1B,0
TCGA-AA-3861,LRP1B,0
TCGA-AG-3575,LRP1B,0
TCGA-AD-6964,LRP1B,0
TCGA-G4-6625,LRP1B,0
TCGA-AF-4110,LRP1B,0
TCGA-AA-3520,LRP1B,0
TCGA-RU-A8FL,LRP1B,0
TCGA-AM-5821,LRP1B,0
TCGA-AG-3999,LRP1B,0
TCGA-AA-A00F,LRP1B,0
TCGA-AD-A5EJ,LRP1B,0
TCGA-AF-6672,LRP1B,1
TCGA-G4-6297,LRP1B,0
TCGA-AA-3673,LRP1B,0
TCGA-AA-A00Q,LRP1B,0
TCGA-DC-6157,LRP1B,0
TCGA-AA-3496,LRP1B,0
TCGA-DC-4745,LRP1B,0
TCGA-NH-A8F7,LRP1B,0
TCGA-D5-6929,LRP1B,0
TCGA-F4-6856,LRP1B,0
TCGA-AZ-6607,LRP1B,0
TCGA-A6-6648,LRP1B,0
TCGA-EI-6509,LRP1B,1
TCGA-AA-3947,LRP1B,0
TCGA-CA-5796,LRP1B,0
TCGA-A6-2670,LRP1B,0
TCGA-DM-A280,LRP1B,0
TCGA-AA-3494,LRP1B,0
TCGA-A6-6653,LRP1B,0
TCGA-AA-A02H,LRP1B,1
TCGA-CM-6164,LRP1B,0
TCGA-AY-4070,LRP1B,0
TCGA-AG-3598,LRP1B,0
TCGA-A6-6650,LRP1B,0
TCGA-AG-4021,LRP1B,0
TCGA-AA-3488,LRP1B,0
TCGA-AA-A01G,LRP1B,0
TCGA-AA-A02O,LRP1B,0
TCGA-AZ-4681,LRP1B,0
TCGA-AA-3852,LRP1B,0
TCGA-G4-6302,LRP1B,0
TCGA-AF-2692,LRP1B,0
TCGA-AG-3731,LRP1B,1
TCGA-AG-4008,LRP1B,0
TCGA-F5-6863,LRP1B,0
TCGA-AA-3970,LRP1B,0
TCGA-AA-A02W,LRP1B,1
TCGA-AA-A02J,LRP1B,0
TCGA-CK-4947,LRP1B,0
TCGA-AG-A01W,LRP1B,0
TCGA-A6-A56B,LRP1B,0
TCGA-AA-3994,LRP1B,1
TCGA-CK-6747,LRP1B,0
TCGA-G4-6586,LRP1B,0
TCGA-CM-6168,LRP1B,0
TCGA-DM-A0X9,LRP1B,0
TCGA-AA-A02R,LRP1B,0
TCGA-AG-3909,LRP1B,1
TCGA-CM-6679,LRP1B,0
TCGA-A6-2682,LRP1B,0
TCGA-F5-6861,LRP1B,0
TCGA-A6-A566,LRP1B,0
TCGA-CA-6715,LRP1B,0
TCGA-G4-6311,LRP1B,0
TCGA-CL-5917,LRP1B,0
TCGA-AA-A022,LRP1B,0
TCGA-AA-3854,LRP1B,0
TCGA-CK-6751,LRP1B,0
TCGA-AZ-6601,LRP1B,1
TCGA-AA-3956,LRP1B,0
TCGA-A6-2681,LRP1B,0
TCGA-AA-3841,LRP1B,0
TCGA-CM-4752,LRP1B,1
TCGA-WS-AB45,LRP1B,1
TCGA-AA-3842,LRP1B,0
TCGA-AA-A01C,LRP1B,0
TCGA-AA-3509,LRP1B,0
TCGA-AF-A56N,LRP1B,1
TCGA-DY-A1DD,LRP1B,0
TCGA-AA-3939,LRP1B,1
TCGA-T9-A92H,LRP1B,0
TCGA-AG-3609,LRP1B,0
TCGA-A6-6654,LRP1B,0
TCGA-AA-3930,LRP1B,0
TCGA-AF-2691,LRP1B,0
TCGA-AA-3941,LRP1B,0
TCGA-AH-6544,LRP1B,0
TCGA-AA-3502,LRP1B,0
TCGA-AG-A01L,LRP1B,0
TCGA-AZ-6605,LRP1B,0
TCGA-DM-A1D4,LRP1B,0
TCGA-QG-A5Z2,LRP1B,0
TCGA-AA-A01S,LRP1B,0
TCGA-AG-3728,LRP1B,1
TCGA-A6-A567,LRP1B,0
TCGA-F5-6571,LRP1B,0
TCGA-AZ-5403,LRP1B,0
TCGA-DM-A28E,LRP1B,0
TCGA-AA-3492,LRP1B,1
TCGA-A6-3809,LRP1B,1
TCGA-AG-4005,LRP1B,1
TCGA-AA-3967,LRP1B,1
TCGA-AA-A01I,LRP1B,0
TCGA-A6-6780,LRP1B,1
TCGA-AA-3526,LRP1B,0
TCGA-A6-2676,LRP1B,0
TCGA-DY-A1DG,LRP1B,1
TCGA-CK-6748,LRP1B,0
TCGA-AG-A02N,LRP1B,0
TCGA-F5-6464,LRP1B,0
TCGA-CM-6163,LRP1B,0
TCGA-DM-A1HB,LRP1B,1
TCGA-AG-3887,LRP1B,0
TCGA-SS-A7HO,LRP1B,0
TCGA-AG-4007,LRP1B,1
TCGA-CM-6169,LRP1B,0
TCGA-F5-6814,LRP1B,1
TCGA-AG-4022,LRP1B,0
TCGA-AA-3543,LRP1B,0
TCGA-4N-A93T,LRP1B,0
TCGA-DM-A1D8,LRP1B,1
TCGA-AG-3882,LRP1B,1
TCGA-G4-6588,LRP1B,1
TCGA-F4-6807,LRP1B,0
TCGA-AA-A029,LRP1B,1
TCGA-AA-3972,LRP1B,0
TCGA-AA-3511,LRP1B,0
TCGA-D5-5541,LRP1B,0
TCGA-AD-6889,LRP1B,0
TCGA-CA-6716,LRP1B,0
TCGA-A6-4105,LRP1B,1
TCGA-A6-5662,LRP1B,1
TCGA-A6-6652,LRP1B,0
TCGA-CM-5860,LRP1B,0
TCGA-CM-5861,LRP1B,1
TCGA-AA-A01R,LRP1B,1
TCGA-A6-5659,LRP1B,0
TCGA-DM-A285,LRP1B,0
TCGA-F5-6813,LRP1B,0
TCGA-AG-3896,LRP1B,0
TCGA-DM-A28A,LRP1B,0
TCGA-D5-6529,LRP1B,0
TCGA-QG-A5Z1,LRP1B,1
TCGA-AG-A016,LRP1B,0
TCGA-CA-6719,LRP1B,0
TCGA-NH-A50U,LRP1B,0
TCGA-AG-A025,LRP1B,0
TCGA-CM-6170,LRP1B,0
TCGA-AA-3542,LRP1B,0
TCGA-DY-A0XA,LRP1B,0
TCGA-AG-A00H,LRP1B,0
TCGA-QG-A5YW,LRP1B,0
TCGA-F4-6459,LRP1B,0
TCGA-AA-3664,LRP1B,0
TCGA-D5-6538,LRP1B,0
TCGA-D5-6535,LRP1B,0
TCGA-AG-A01J,LRP1B,0
TCGA-CM-5862,LRP1B,0
TCGA-AG-3591,LRP1B,1
TCGA-CL-4957,LRP1B,1
TCGA-AG-A02X,LRP1B,0
TCGA-AA-A02Y,LRP1B,1
TCGA-BM-6198,LRP1B,0
TCGA-AF-3912,LRP1B,0
TCGA-AA-3666,LRP1B,0
TCGA-5M-AATE,LRP1B,0
TCGA-AA-3558,LRP1B,0
TCGA-DM-A0XD,LRP1B,0
TCGA-4T-AA8H,LRP1B,0
TCGA-CK-6746,LRP1B,0
TCGA-AA-A01K,LRP1B,1
TCGA-AG-3605,LRP1B,0
TCGA-D5-6927,LRP1B,1
TCGA-AG-3732,LRP1B,0
TCGA-CM-6677,LRP1B,0
TCGA-EI-6513,LRP1B,0
TCGA-AZ-6598,LRP1B,1
TCGA-AG-3586,LRP1B,0
TCGA-AG-A01Y,LRP1B,0
TCGA-3L-AA1B,LRP1B,0
TCGA-AA-3975,LRP1B,0
TCGA-5M-AATA,LRP1B,0
TCGA-AA-3532,LRP1B,0
TCGA-AA-3696,LRP1B,0
TCGA-G4-6298,LRP1B,1
TCGA-AA-3681,LRP1B,0
TCGA-G4-6314,LRP1B,0
TCGA-D5-6532,LRP1B,1
TCGA-AA-3860,LRP1B,0
TCGA-CI-6623,LRP1B,0
TCGA-AY-A69D,LRP1B,1
TCGA-AA-3521,LRP1B,0
TCGA-AG-3893,LRP1B,0
TCGA-D5-5537,LRP1B,0
TCGA-DM-A28H,LRP1B,1
TCGA-CM-6166,LRP1B,0
TCGA-AZ-6600,LRP1B,0
TCGA-AA-A017,LRP1B,0
TCGA-AA-3979,LRP1B,1
TCGA-AA-A00Z,LRP1B,0
TCGA-A6-4107,LRP1B,0
TCGA-D5-6540,LRP1B,1
TCGA-AA-3525,LRP1B,0
TCGA-AA-3815,LRP1B,0
TCGA-DY-A1DF,LRP1B,0
TCGA-CI-6620,LRP1B,0
TCGA-EI-6884,LRP1B,0
TCGA-AG-3584,LRP1B,0
TCGA-EI-7004,LRP1B,0
TCGA-D5-6923,LRP1B,0
TCGA-G4-6322,LRP1B,0
TCGA-AA-3855,LRP1B,0
TCGA-A6-6781,LRP1B,1
TCGA-A6-2672,LRP1B,1
TCGA-CM-5344,LRP1B,0
TCGA-AG-3881,LRP1B,0
TCGA-AG-3883,LRP1B,1
TCGA-AZ-5407,LRP1B,0
TCGA-A6-3810,LRP1B,0
TCGA-AD-6901,LRP1B,0
TCGA-DM-A0XF,LRP1B,0
TCGA-CM-5348,LRP1B,0
TCGA-AA-3489,LRP1B,0
TCGA-AA-3554,LRP1B,0
TCGA-AG-3601,LRP1B,0
TCGA-F4-6806,LRP1B,0
TCGA-AA-3845,LRP1B,1
TCGA-AA-3966,LRP1B,1
TCGA-EI-6506,LRP1B,0
TCGA-AA-3692,LRP1B,0
TCGA-AA-3831,LRP1B,0
TCGA-AG-3902,LRP1B,0
TCGA-AH-6643,LRP1B,0
TCGA-CI-6622,LRP1B,0
TCGA-AF-A56K,LRP1B,0
TCGA-D5-6924,LRP1B,0
TCGA-AA-3870,LRP1B,1
TCGA-DC-4749,LRP1B,0
TCGA-AZ-4615,LRP1B,0
TCGA-AA-3529,LRP1B,0
TCGA-CK-5912,LRP1B,0
TCGA-CM-4746,LRP1B,0
TCGA-AD-6548,LRP1B,0
TCGA-AA-3952,LRP1B,0
TCGA-AA-3663,LRP1B,0
TCGA-DY-A1H8,LRP1B,0
TCGA-CK-4950,LRP1B,0
TCGA-G5-6235,LRP1B,0
TCGA-AG-3608,LRP1B,0
TCGA-EI-6507,LRP1B,0
TCGA-AA-3672,LRP1B,0
TCGA-DM-A28M,LRP1B,1
TCGA-AA-3517,LRP1B,0
TCGA-AA-3538,LRP1B,0
TCGA-AZ-4323,LRP1B,0
TCGA-AA-3518,LRP1B,0
TCGA-AA-3678,LRP1B,0
TCGA-CK-5915,LRP1B,0
TCGA-AG-3602,LRP1B,0
TCGA-F4-6704,LRP1B,0
TCGA-AY-A8YK,LRP1B,0
TCGA-AH-6547,LRP1B,0
TCGA-CM-4750,LRP1B,0
TCGA-A6-6142,LRP1B,0
TCGA-AG-A00Y,LRP1B,0
TCGA-AA-3864,LRP1B,1
TCGA-QG-A5YV,LRP1B,0
TCGA-AZ-6606,LRP1B,0
TCGA-CM-4743,LRP1B,0
TCGA-AD-6965,LRP1B,0
TCGA-AF-A56L,LRP1B,0
TCGA-AG-3587,LRP1B,0
TCGA-AA-A01Z,LRP1B,0
TCGA-AA-A00R,LRP1B,0
TCGA-G4-6315,LRP1B,0
TCGA-AG-3594,LRP1B,0
TCGA-AA-3968,LRP1B,0
TCGA-AZ-4684,LRP1B,0
TCGA-AG-A002,LRP1B,1
TCGA-AF-3400,LRP1B,0
TCGA-AA-3949,LRP1B,0
TCGA-F4-6463,LRP1B,0
TCGA-CM-4744,LRP1B,0
TCGA-CM-5863,LRP1B,0
TCGA-NH-A5IV,LRP1B,1
TCGA-F5-6811,LRP1B,0
TCGA-AA-3950,LRP1B,0
TCGA-DC-5869,LRP1B,0
TCGA-CM-4748,LRP1B,0
TCGA-5M-AAT6,LRP1B,1
TCGA-AF-6655,LRP1B,0
TCGA-G4-6317,LRP1B,0
TCGA-EI-6511,LRP1B,0
TCGA-AA-3679,LRP1B,1
TCGA-AA-3553,LRP1B,0
TCGA-D5-6534,LRP1B,0
TCGA-AA-A004,LRP1B,0
TCGA-F4-6569,LRP1B,1
TCGA-NH-A50V,LRP1B,0
TCGA-CM-6167,LRP1B,0
TCGA-AG-3891,LRP1B,1
TCGA-AY-A71X,LRP1B,0
TCGA-AA-A024,LRP1B,0
TCGA-AA-3989,LRP1B,0
TCGA-QL-A97D,LRP1B,1
TCGA-D5-7000,LRP1B,0
TCGA-AG-4009,LRP1B,0
TCGA-AA-3667,LRP1B,0
TCGA-AA-3867,LRP1B,0
TCGA-CM-6678,LRP1B,0
TCGA-DM-A1DB,LRP1B,0
TCGA-AA-3684,LRP1B,1
TCGA-AA-3522,LRP1B,0
TCGA-F5-6465,LRP1B,0
TCGA-AA-3811,LRP1B,0
TCGA-AG-4001,LRP1B,1
TCGA-EI-6508,LRP1B,0
TCGA-AY-A54L,LRP1B,0
TCGA-AH-6644,LRP1B,1
TCGA-A6-2677,LRP1B,0
TCGA-AA-3516,LRP1B,0
TCGA-AA-3662,LRP1B,0
TCGA-G4-6320,LRP1B,1
TCGA-AG-3582,LRP1B,0
TCGA-AA-3984,LRP1B,1
TCGA-A6-5657,LRP1B,0
TCGA-D5-6920,LRP1B,1
TCGA-AA-3685,LRP1B,1
TCGA-AA-A02F,LRP1B,0
TCGA-A6-A565,LRP1B,0
TCGA-AA-3697,LRP1B,0
TCGA-AA-3514,LRP1B,0
TCGA-AZ-4315,LRP1B,1
TCGA-AG-3892,LRP1B,1
TCGA-AA-3534,LRP1B,0
TCGA-CA-6718,LRP1B,1
TCGA-G4-6295,LRP1B,0
TCGA-AG-3890,LRP1B,0
TCGA-AA-A01D,LRP1B,0
TCGA-AA-3715,LRP1B,0
TCGA-EI-6882,LRP1B,0
TCGA-NH-A6GB,LRP1B,0
TCGA-DM-A1D9,LRP1B,0
TCGA-CM-4751,LRP1B,0
TCGA-AA-A00N,LRP1B,1
TCGA-G4-6309,LRP1B,1
TCGA-D5-6531,LRP1B,0
TCGA-AZ-4682,LRP1B,0
TCGA-A6-2685,LRP1B,0
TCGA-F5-6812,LRP1B,0
TCGA-AG-3885,LRP1B,0
TCGA-AG-3727,LRP1B,0
TCGA-AA-A03J,LRP1B,0
TCGA-AA-3549,LRP1B,0
TCGA-AZ-4616,LRP1B,0
TCGA-AG-A008,LRP1B,0
TCGA-DM-A282,LRP1B,0
TCGA-F4-6805,LRP1B,0
TCGA-F4-6809,LRP1B,0
TCGA-G4-6321,LRP1B,1
TCGA-AA-3544,LRP1B,0
TCGA-D5-6536,LRP1B,0
TCGA-AA-3973,LRP1B,0
TCGA-AD-6890,LRP1B,0
TCGA-AD-A5EK,LRP1B,1
TCGA-AD-6899,LRP1B,0
TCGA-DM-A1D6,LRP1B,0
TCGA-A6-5656,LRP1B,0
TCGA-DC-6155,LRP1B,0
TCGA-D5-6537,LRP1B,0
TCGA-AG-3906,LRP1B,1
TCGA-CM-6162,LRP1B,0
TCGA-F4-6570,LRP1B,0
TCGA-D5-6928,LRP1B,1
TCGA-CM-6171,LRP1B,1
TCGA-D5-6539,LRP1B,0
TCGA-F5-6702,LRP1B,1
TCGA-AZ-6608,LRP1B,1
TCGA-AG-A036,LRP1B,1
TCGA-AA-3846,LRP1B,0
TCGA-AA-3814,LRP1B,0
TCGA-AA-3680,LRP1B,0
TCGA-CL-5918,LRP1B,0
TCGA-DM-A1DA,LRP1B,0
TCGA-CM-6165,LRP1B,0
TCGA-AA-3710,LRP1B,0
TCGA-AY-6197,LRP1B,1
TCGA-DM-A28C,LRP1B,0
TCGA-AA-A01T,LRP1B,0
TCGA-A6-5664,LRP1B,0
TCGA-D5-6530,LRP1B,0
TCGA-AF-2687,LRP1B,0
TCGA-AA-3660,LRP1B,0
TCGA-D5-6533,LRP1B,0
TCGA-AA-A00W,LRP1B,0
TCGA-DM-A1D7,LRP1B,0
TCGA-A6-2683,LRP1B,0
TCGA-AU-3779,LRP1B,0
TCGA-AG-3611,LRP1B,0
TCGA-CM-6680,LRP1B,0
TCGA-AZ-6599,LRP1B,0
TCGA-AG-3742,LRP1B,0
TCGA-CM-6675,LRP1B,0
TCGA-AA-3556,LRP1B,0
TCGA-AG-3725,LRP1B,0
TCGA-AG-3878,LRP1B,0
TCGA-AA-3818,LRP1B,0
TCGA-AG-A00C,LRP1B,0
TCGA-A6-2680,LRP1B,1
TCGA-G5-6233,LRP1B,0
TCGA-DM-A28G,LRP1B,1
TCGA-DC-6158,CSMD3,0
TCGA-F4-6854,CSMD3,0
TCGA-DC-5337,CSMD3,1
TCGA-AA-3561,CSMD3,0
TCGA-AA-A00O,CSMD3,0
TCGA-DM-A28F,CSMD3,0
TCGA-AA-3866,CSMD3,0
TCGA-AF-3913,CSMD3,0
TCGA-AA-3524,CSMD3,0
TCGA-AG-3578,CSMD3,0
TCGA-AA-3877,CSMD3,0
TCGA-AA-3986,CSMD3,0
TCGA-AA-3862,CSMD3,0
TCGA-AG-3894,CSMD3,0
TCGA-NH-A6GC,CSMD3,0
TCGA-AA-A010,CSMD3,1
TCGA-A6-2675,CSMD3,0
TCGA-AA-A00D,CSMD3,0
TCGA-AA-A00U,CSMD3,0
TCGA-EI-6510,CSMD3,0
TCGA-AA-3519,CSMD3,0
TCGA-AG-A015,CSMD3,0
TCGA-G5-6641,CSMD3,0
TCGA-AA-3848,CSMD3,0
TCGA-D5-6922,CSMD3,0
TCGA-EF-5830,CSMD3,0
TCGA-AA-3856,CSMD3,0
TCGA-AG-A032,CSMD3,0
TCGA-G4-6323,CSMD3,0
TCGA-F4-6703,CSMD3,0
TCGA-AA-A01V,CSMD3,0
TCGA-EI-6917,CSMD3,1
TCGA-AA-A00K,CSMD3,0
TCGA-D5-5538,CSMD3,0
TCGA-A6-5660,CSMD3,1
TCGA-AA-3821,CSMD3,1
TCGA-A6-6651,CSMD3,0
TCGA-AG-3574,CSMD3,0
TCGA-AD-5900,CSMD3,0
TCGA-A6-2679,CSMD3,0
TCGA-AA-3837,CSMD3,0
TCGA-AG-3593,CSMD3,0
TCGA-AA-A00A,CSMD3,0
TCGA-AH-6549,CSMD3,1
TCGA-AA-A02K,CSMD3,0
TCGA-AA-3971,CSMD3,0
TCGA-AG-A01N,CSMD3,0
TCGA-5M-AAT4,CSMD3,0
TCGA-AA-A00E,CSMD3,0
TCGA-AA-3562,CSMD3,0
TCGA-AG-3592,CSMD3,0
TCGA-D5-6932,CSMD3,1
TCGA-AA-A01F,CSMD3,0
TCGA-AG-4015,CSMD3,1
TCGA-AA-A01P,CSMD3,0
TCGA-AD-6888,CSMD3,0
TCGA-DM-A288,CSMD3,0
TCGA-G4-6310,CSMD3,0
TCGA-AY-5543,CSMD3,0
TCGA-AA-3976,CSMD3,0
TCGA-AG-3612,CSMD3,0
TCGA-CI-6621,CSMD3,0
TCGA-AG-3901,CSMD3,0
TCGA-AA-3495,CSMD3,0
TCGA-D5-5539,CSMD3,0
TCGA-DC-6683,CSMD3,0
TCGA-CA-5256,CSMD3,0
TCGA-AG-A02G,CSMD3,0
TCGA-AG-3600,CSMD3,0
TCGA-AF-3911,CSMD3,0
TCGA-AH-6897,CSMD3,1
TCGA-G4-6627,CSMD3,0
TCGA-AA-3819,CSMD3,0
TCGA-A6-2686,CSMD3,1
TCGA-AG-A020,CSMD3,0
TCGA-AA-3833,CSMD3,1
TCGA-AA-3530,CSMD3,0
TCGA-AA-3851,CSMD3,0
TCGA-DM-A1D0,CSMD3,0
TCGA-F4-6855,CSMD3,0
TCGA-NH-A8F8,CSMD3,0
TCGA-AH-6903,CSMD3,0
TCGA-AZ-4313,CSMD3,0
TCGA-DY-A1DC,CSMD3,1
TCGA-AA-3872,CSMD3,0
TCGA-AA-3850,CSMD3,0
TCGA-A6-6140,CSMD3,0
TCGA-AG-3726,CSMD3,0
TCGA-CM-5349,CSMD3,0
TCGA-G4-6299,CSMD3,0
TCGA-AA-3695,CSMD3,0
TCGA-EI-6512,CSMD3,0
TCGA-A6-5666,CSMD3,0
TCGA-DC-6156,CSMD3,0
TCGA-G4-6303,CSMD3,0
TCGA-AA-3552,CSMD3,0
TCGA-CA-6717,CSMD3,1
TCGA-DC-6682,CSMD3,0
TCGA-AA-3527,CSMD3,0
TCGA-AM-5820,CSMD3,0
TCGA-CA-5254,CSMD3,1
TCGA-G4-6293,CSMD3,0
TCGA-D5-6898,CSMD3,0
TCGA-AA-3506,CSMD3,0
TCGA-D5-6930,CSMD3,1
TCGA-A6-5667,CSMD3,0
TCGA-F4-6461,CSMD3,0
TCGA-AG-3599,CSMD3,0
TCGA-F4-6460,CSMD3,0
TCGA-AA-A03F,CSMD3,0
TCGA-EI-7002,CSMD3,0
TCGA-AA-3712,CSMD3,0
TCGA-DC-6160,CSMD3,0
TCGA-G4-6628,CSMD3,1
TCGA-AY-6196,CSMD3,0
TCGA-AA-3688,CSMD3,0
TCGA-G5-6572,CSMD3,0
TCGA-AA-3560,CSMD3,0
TCGA-CM-5341,CSMD3,0
TCGA-CK-4951,CSMD3,0
TCGA-AA-3548,CSMD3,0
TCGA-AA-A01X,CSMD3,0
TCGA-AF-2693,CSMD3,1
TCGA-QG-A5YX,CSMD3,0
TCGA-G4-6306,CSMD3,0
TCGA-AG-3581,CSMD3,0
TCGA-AY-4071,CSMD3,0
TCGA-EI-6885,CSMD3,0
TCGA-AA-3655,CSMD3,0
TCGA-AG-A026,CSMD3,1
TCGA-D5-5540,CSMD3,0
TCGA-A6-6137,CSMD3,0
TCGA-AU-6004,CSMD3,1
TCGA-AZ-4614,CSMD3,0
TCGA-AA-3693,CSMD3,0
TCGA-AF-2689,CSMD3,0
TCGA-DC-6154,CSMD3,0
TCGA-AA-3977,CSMD3,1
TCGA-CM-6161,CSMD3,0
TCGA-F5-6864,CSMD3,0
TCGA-AA-A02E,CSMD3,1
TCGA-AA-3510,CSMD3,1
TCGA-AY-6386,CSMD3,0
TCGA-AF-2690,CSMD3,0
TCGA-AA-3555,CSMD3,0
TCGA-F5-6810,CSMD3,0
TCGA-CK-5913,CSMD3,0
TCGA-AA-A00L,CSMD3,0
TCGA-AA-3980,CSMD3,0
TCGA-CK-5916,CSMD3,1
TCGA-CI-6624,CSMD3,1
TCGA-D5-6541,CSMD3,0
TCGA-A6-6649,CSMD3,0
TCGA-AA-3869,CSMD3,0
TCGA-A6-2678,CSMD3,0
TCGA-D5-6926,CSMD3,1
TCGA-G4-6626,CSMD3,1
TCGA-EI-6881,CSMD3,0
TCGA-CI-6619,CSMD3,0
TCGA-AG-A023,CSMD3,0
TCGA-AG-A011,CSMD3,0
TCGA-AZ-4308,CSMD3,0
TCGA-CA-5797,CSMD3,0
TCGA-DM-A28K,CSMD3,0
TCGA-DC-6681,CSMD3,0
TCGA-A6-6782,CSMD3,0
TCGA-DT-5265,CSMD3,0
TCGA-AF-3914,CSMD3,0
TCGA-AA-3531,CSMD3,0
TCGA-EI-6514,CSMD3,0
TCGA-CM-6172,CSMD3,0
TCGA-CM-6676,CSMD3,0
TCGA-AA-3675,CSMD3,0
TCGA-G4-6294,CSMD3,0
TCGA-AA-3858,CSMD3,0
TCGA-AA-3812,CSMD3,0
TCGA-EI-6883,CSMD3,0
TCGA-AD-6963,CSMD3,0
TCGA-A6-A5ZU,CSMD3,0
TCGA-NH-A50T,CSMD3,0
TCGA-A6-2684,CSMD3,0
TCGA-F4-6808,CSMD3,0
TCGA-CM-5868,CSMD3,0
TCGA-A6-6138,CSMD3,0
TCGA-AA-A01Q,CSMD3,0
TCGA-A6-5661,CSMD3,1
TCGA-A6-5665,CSMD3,1
TCGA-EF-5831,CSMD3,0
TCGA-AD-6895,CSMD3,1
TCGA-AA-3844,CSMD3,0
TCGA-A6-3808,CSMD3,0
TCGA-A6-3807,CSMD3,0
TCGA-5M-AAT5,CSMD3,0
TCGA-AG-A014,CSMD3,0
TCGA-NH-A6GA,CSMD3,0
TCGA-CK-4952,CSMD3,0
TCGA-AA-3875,CSMD3,0
TCGA-DY-A1DE,CSMD3,0
TCGA-CM-6674,CSMD3,1
TCGA-CA-5255,CSMD3,0
TCGA-A6-2671,CSMD3,0
TCGA-G4-6304,CSMD3,1
TCGA-G4-6307,CSMD3,0
TCGA-DM-A1HA,CSMD3,0
TCGA-AZ-6603,CSMD3,0
TCGA-AA-A00J,CSMD3,0
TCGA-CM-4747,CSMD3,0
TCGA-AA-3713,CSMD3,1
TCGA-CK-5914,CSMD3,0
TCGA-A6-2674,CSMD3,0
TCGA-A6-6141,CSMD3,0
TCGA-AG-3580,CSMD3,0
TCGA-AA-3982,CSMD3,0
TCGA-AG-3898,CSMD3,1
TCGA-AG-3583,CSMD3,0
TCGA-CM-5864,CSMD3,0
TCGA-AF-6136,CSMD3,0
TCGA-AA-3955,CSMD3,0
TCGA-AF-5654,CSMD3,0
TCGA-D5-6931,CSMD3,0
TCGA-CK-4948,CSMD3,0
TCGA-AA-3861,CSMD3,1
TCGA-AG-3575,CSMD3,0
TCGA-AD-6964,CSMD3,0
TCGA-G4-6625,CSMD3,0
TCGA-AF-4110,CSMD3,0
TCGA-AA-3520,CSMD3,0
TCGA-RU-A8FL,CSMD3,0
TCGA-AM-5821,CSMD3,1
TCGA-AG-3999,CSMD3,0
TCGA-AA-A00F,CSMD3,0
TCGA-AD-A5EJ,CSMD3,0
TCGA-AF-6672,CSMD3,0
TCGA-G4-6297,CSMD3,0
TCGA-AA-3673,CSMD3,0
TCGA-AA-A00Q,CSMD3,0
TCGA-DC-6157,CSMD3,0
TCGA-AA-3496,CSMD3,0
TCGA-DC-4745,CSMD3,0
TCGA-NH-A8F7,CSMD3,0
TCGA-D5-6929,CSMD3,1
TCGA-F4-6856,CSMD3,1
TCGA-AZ-6607,CSMD3,0
TCGA-A6-6648,CSMD3,0
TCGA-EI-6509,CSMD3,0
TCGA-AA-3947,CSMD3,1
TCGA-CA-5796,CSMD3,0
TCGA-A6-2670,CSMD3,0
TCGA-DM-A280,CSMD3,0
TCGA-AA-3494,CSMD3,0
TCGA-A6-6653,CSMD3,1
TCGA-AA-A02H,CSMD3,1
TCGA-CM-6164,CSMD3,0
TCGA-AY-4070,CSMD3,0
TCGA-AG-3598,CSMD3,0
TCGA-A6-6650,CSMD3,0
TCGA-AG-4021,CSMD3,0
TCGA-AA-3488,CSMD3,0
TCGA-AA-A01G,CSMD3,0
TCGA-AA-A02O,CSMD3,0
TCGA-AZ-4681,CSMD3,0
TCGA-AA-3852,CSMD3,0
TCGA-G4-6302,CSMD3,1
TCGA-AF-2692,CSMD3,0
TCGA-AG-3731,CSMD3,0
